# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
0,130,0:02.870.074,453.700 us,9 B,,Transaction,01FF 40F3 005A 0600 0200 0002 0000 0000 005A
1,131,0:02.870.074,453.700 us,9 B,,   MOSI,01 40 00 06 02 00 00 00 00
1,132,0:02.870.074,453.700 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,133,0:02.886.571,453.400 us,9 B,,Transaction,01FF 40F3 005A 0700 0200 0002 0000 0000 005A
1,134,0:02.886.571,453.400 us,9 B,,   MOSI,01 40 00 07 02 00 00 00 00
1,135,0:02.886.571,453.400 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,136,0:02.903.443,454.200 us,9 B,,Transaction,01FF 40F3 005A 0800 0200 0002 0000 0000 005A
1,137,0:02.903.443,454.200 us,9 B,,   MOSI,01 40 00 08 02 00 00 00 00
1,138,0:02.903.443,454.200 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,139,0:02.919.947,453.700 us,9 B,,Transaction,01FF 40F3 005A 0900 0200 0002 0000 0000 005A
1,140,0:02.919.947,453.700 us,9 B,,   MOSI,01 40 00 09 02 00 00 00 00
1,141,0:02.919.947,453.700 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,142,0:02.936.814,453.200 us,9 B,,Transaction,01FF 40F3 005A 0A00 0200 0002 0000 0000 005A
1,143,0:02.936.814,453.200 us,9 B,,   MOSI,01 40 00 0A 02 00 00 00 00
1,144,0:02.936.814,453.200 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,145,0:02.953.316,453.900 us,9 B,,Transaction,01FF 40F3 005A 0B00 0200 0002 0000 0000 005A
1,146,0:02.953.316,453.900 us,9 B,,   MOSI,01 40 00 0B 02 00 00 00 00
1,147,0:02.953.316,453.900 us,9 B,,   MISO,FF F3 5A 00 00 02 00 00 5A
0,148,0:02.970.184,453.100 us,9 B,,Transaction,01FF 43F3 005A 0000 5A00 5A00 5A00 5A00 5A00
1,149,0:02.970.184,453.100 us,9 B,,   MOSI,01 43 00 00 5A 5A 5A 5A 5A
1,150,0:02.970.184,453.100 us,9 B,,   MISO,FF F3 5A 00 00 00 00 00 00
0,151,0:02.986.687,291.800 us,9 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080
1,152,0:02.986.687,291.800 us,9 B,,   MOSI,01 42 00 00 00 00 00 00 00
1,153,0:02.986.687,291.800 us,9 B,,   MISO,FF 79 5A FF FF 80 80 80 80
0,154,0:03.003.551,255.700 us,5 B,,Transaction,01FF 4279 005A 00FF 00FF
1,155,0:03.003.551,255.700 us,5 B,,   MOSI,01 42 00 00 00
1,156,0:03.003.551,255.700 us,5 B,,   MISO,FF 79 5A FF FF
0,157,0:03.020.065,1.046.800 ms,21 B,,Transaction,01FF 4379 005A 01FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,158,0:03.020.065,1.046.800 ms,21 B,,   MOSI,01 43 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,159,0:03.020.065,1.046.800 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,160,0:03.036.926,454.600 us,9 B,,Transaction,01FF 45F3 005A 5A03 5A02 5A01 5A02 5A01 5A00
1,161,0:03.036.926,454.600 us,9 B,,   MOSI,01 45 00 5A 5A 5A 5A 5A 5A
1,162,0:03.036.926,454.600 us,9 B,,   MISO,FF F3 5A 03 02 01 02 01 00
0,163,0:03.053.425,454.400 us,9 B,,Transaction,01FF 46F3 005A 0000 5A00 5A01 5A02 5A00 5A0F
1,164,0:03.053.425,454.400 us,9 B,,   MOSI,01 46 00 00 5A 5A 5A 5A 5A
1,165,0:03.053.425,454.400 us,9 B,,   MISO,FF F3 5A 00 00 01 02 00 0F
0,166,0:03.070.294,454.300 us,9 B,,Transaction,01FF 46F3 005A 0100 5A00 5A01 5A01 5A01 5A0F
1,167,0:03.070.294,454.300 us,9 B,,   MOSI,01 46 00 01 5A 5A 5A 5A 5A
1,168,0:03.070.294,454.300 us,9 B,,   MISO,FF F3 5A 00 00 01 01 01 0F
0,169,0:03.086.793,454.200 us,9 B,,Transaction,01FF 47F3 005A 0000 5A00 5A02 5A00 5A01 5A00
1,170,0:03.086.793,454.200 us,9 B,,   MOSI,01 47 00 00 5A 5A 5A 5A 5A
1,171,0:03.086.793,454.200 us,9 B,,   MISO,FF F3 5A 00 00 02 00 01 00
0,172,0:03.103.664,453.200 us,9 B,,Transaction,01FF 4CF3 005A 0000 5A00 5A00 5A04 5A00 5A00
1,173,0:03.103.664,453.200 us,9 B,,   MOSI,01 4C 00 00 5A 5A 5A 5A 5A
1,174,0:03.103.664,453.200 us,9 B,,   MISO,FF F3 5A 00 00 00 04 00 00
0,175,0:03.120.170,453.900 us,9 B,,Transaction,01FF 4CF3 005A 0100 5A00 5A00 5A07 5A00 5A00
1,176,0:03.120.170,453.900 us,9 B,,   MOSI,01 4C 00 01 5A 5A 5A 5A 5A
1,177,0:03.120.170,453.900 us,9 B,,   MISO,FF F3 5A 00 00 00 07 00 00
0,178,0:03.137.097,454.300 us,9 B,,Transaction,01FF 4DF3 005A 0000 0101 FFFF FFFF FFFF FFFF
1,179,0:03.137.097,454.300 us,9 B,,   MOSI,01 4D 00 00 01 FF FF FF FF
1,180,0:03.137.097,454.300 us,9 B,,   MISO,FF F3 5A 00 01 FF FF FF FF
0,181,0:03.153.537,454.100 us,9 B,,Transaction,01FF 41F3 005A 5AFF 5AFF 5A03 5A00 5A00 5A5A
1,182,0:03.153.537,454.100 us,9 B,,   MOSI,01 41 00 5A 5A 5A 5A 5A 5A
1,183,0:03.153.537,454.100 us,9 B,,   MISO,FF F3 5A FF FF 03 00 00 5A
0,184,0:03.170.469,454.000 us,9 B,,Transaction,01FF 43F3 005A 0000 5A00 5A00 5A00 5A00 5A00
1,185,0:03.170.469,454.000 us,9 B,,   MOSI,01 43 00 00 5A 5A 5A 5A 5A
1,186,0:03.170.469,454.000 us,9 B,,   MISO,FF F3 5A 00 00 00 00 00 00
0,187,0:03.186.901,257.200 us,5 B,,Transaction,01FF 4279 005A 00FF 00FF
1,188,0:03.186.901,257.200 us,5 B,,   MOSI,01 42 00 00 00
1,189,0:03.186.901,257.200 us,5 B,,   MISO,FF 79 5A FF FF
0,190,0:03.203.857,671.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,191,0:03.203.857,671.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,192,0:03.203.857,671.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,193,0:03.220.432,670.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,194,0:03.220.432,670.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,195,0:03.220.432,670.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,196,0:03.237.230,671.900 us,21 B,,Transaction,01FF 4379 005A 01FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,197,0:03.237.230,671.900 us,21 B,,   MOSI,01 43 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,198,0:03.237.230,671.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,199,0:03.253.649,454.600 us,9 B,,Transaction,01FF 4DF3 005A 0100 0001 FFFF FFFF FFFF FFFF
1,200,0:03.253.649,454.600 us,9 B,,   MOSI,01 4D 00 01 00 FF FF FF FF
1,201,0:03.253.649,454.600 us,9 B,,   MISO,FF F3 5A 00 01 FF FF FF FF
0,202,0:03.270.583,455.000 us,9 B,,Transaction,01FF 43F3 005A 0000 5A00 5A00 5A00 5A00 5A00
1,203,0:03.270.583,455.000 us,9 B,,   MOSI,01 43 00 00 5A 5A 5A 5A 5A
1,204,0:03.270.583,455.000 us,9 B,,   MISO,FF F3 5A 00 00 00 00 00 00
0,205,0:03.287.100,670.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,206,0:03.287.100,670.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,207,0:03.287.100,670.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,208,0:03.303.974,671.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,209,0:03.303.974,671.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,210,0:03.303.974,671.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,211,0:03.320.475,671.800 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,212,0:03.320.475,671.800 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,213,0:03.320.475,671.800 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,214,0:03.337.355,670.800 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,215,0:03.337.355,670.800 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,216,0:03.337.355,670.800 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,217,0:03.353.848,671.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,218,0:03.353.848,671.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,219,0:03.353.848,671.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,220,0:03.370.726,670.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,221,0:03.370.726,670.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,222,0:03.370.726,670.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,223,0:03.387.214,670.300 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,224,0:03.387.214,670.300 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,225,0:03.387.214,670.300 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,226,0:03.404.089,671.800 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,227,0:03.404.089,671.800 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,228,0:03.404.089,671.800 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,229,0:03.420.587,670.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,230,0:03.420.587,670.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,231,0:03.420.587,670.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,232,0:03.437.463,671.300 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,233,0:03.437.463,671.300 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,234,0:03.437.463,671.300 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,235,0:03.453.951,671.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,236,0:03.453.951,671.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,237,0:03.453.951,671.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,238,0:03.470.823,671.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,239,0:03.470.823,671.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,240,0:03.470.823,671.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,241,0:03.487.322,671.900 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,242,0:03.487.322,671.900 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,243,0:03.487.322,671.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
