# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,243,0:02.643.055,300 ns,0 B,,   MISO,
0,244,0:02.643.056,2.700 us,0 B,,Transaction,
1,245,0:02.643.056,2.700 us,0 B,,   MOSI,
1,246,0:02.643.056,2.700 us,0 B,,   MISO,
0,247,0:02.643.059,1.300 us,0 B,,Transaction,
1,248,0:02.643.059,1.300 us,0 B,,   MOSI,
1,249,0:02.643.059,1.300 us,0 B,,   MISO,
0,250,0:02.643.060,200 ns,0 B,,Transaction,
1,251,0:02.643.060,200 ns,0 B,,   MOSI,
1,252,0:02.643.060,200 ns,0 B,,   MISO,
0,253,0:02.643.061,200 ns,0 B,,Transaction,
1,254,0:02.643.061,200 ns,0 B,,   MOSI,
1,255,0:02.643.061,200 ns,0 B,,   MISO,
0,256,0:02.643.062,200 ns,0 B,,Transaction,
1,257,0:02.643.062,200 ns,0 B,,   MOSI,
1,258,0:02.643.062,200 ns,0 B,,   MISO,
0,259,0:02.643.062,100 ns,0 B,,Transaction,
1,260,0:02.643.062,100 ns,0 B,,   MOSI,
1,261,0:02.643.062,100 ns,0 B,,   MISO,
0,262,0:02.643.063,100 ns,0 B,,Transaction,
1,263,0:02.643.063,100 ns,0 B,,   MOSI,
1,264,0:02.643.063,100 ns,0 B,,   MISO,
0,265,0:02.643.063,100 ns,0 B,,Transaction,
1,266,0:02.643.063,100 ns,0 B,,   MOSI,
1,267,0:02.643.063,100 ns,0 B,,   MISO,
0,268,0:02.643.064,300 ns,0 B,,Transaction,
1,269,0:02.643.064,300 ns,0 B,,   MOSI,
1,270,0:02.643.064,300 ns,0 B,,   MISO,
0,271,0:02.643.065,100 ns,0 B,,Transaction,
1,272,0:02.643.065,100 ns,0 B,,   MOSI,
1,273,0:02.643.065,100 ns,0 B,,   MISO,
0,274,0:02.643.065,300 ns,0 B,,Transaction,
1,275,0:02.643.065,300 ns,0 B,,   MOSI,
1,276,0:02.643.065,300 ns,0 B,,   MISO,
0,277,0:02.643.065,200 ns,0 B,,Transaction,
1,278,0:02.643.065,200 ns,0 B,,   MOSI,
1,279,0:02.643.065,200 ns,0 B,,   MISO,
0,280,0:02.643.066,300 ns,0 B,,Transaction,
1,281,0:02.643.066,300 ns,0 B,,   MOSI,
1,282,0:02.643.066,300 ns,0 B,,   MISO,
0,283,0:02.643.066,300 ns,0 B,,Transaction,
1,284,0:02.643.066,300 ns,0 B,,   MOSI,
1,285,0:02.643.066,300 ns,0 B,,   MISO,
0,286,0:02.643.067,300 ns,0 B,,Transaction,
1,287,0:02.643.067,300 ns,0 B,,   MOSI,
1,288,0:02.643.067,300 ns,0 B,,   MISO,
0,289,0:02.643.068,200 ns,0 B,,Transaction,
1,290,0:02.643.068,200 ns,0 B,,   MOSI,
1,291,0:02.643.068,200 ns,0 B,,   MISO,
0,292,0:02.643.068,400 ns,0 B,,Transaction,
1,293,0:02.643.068,400 ns,0 B,,   MOSI,
1,294,0:02.643.068,400 ns,0 B,,   MISO,
0,295,0:02.643.069,400 ns,0 B,,Transaction,
1,296,0:02.643.069,400 ns,0 B,,   MOSI,
1,297,0:02.643.069,400 ns,0 B,,   MISO,
0,298,0:02.643.071,100 ns,0 B,,Transaction,
1,299,0:02.643.071,100 ns,0 B,,   MOSI,
1,300,0:02.643.071,100 ns,0 B,,   MISO,
0,301,0:02.643.071,700 ns,0 B,,Transaction,
1,302,0:02.643.071,700 ns,0 B,,   MOSI,
1,303,0:02.643.071,700 ns,0 B,,   MISO,
0,304,0:02.643.072,300 ns,0 B,,Transaction,
1,305,0:02.643.072,300 ns,0 B,,   MOSI,
1,306,0:02.643.072,300 ns,0 B,,   MISO,
0,307,0:02.643.072,500 ns,0 B,,Transaction,
1,308,0:02.643.072,500 ns,0 B,,   MOSI,
1,309,0:02.643.072,500 ns,0 B,,   MISO,
0,310,0:02.643.073,200 ns,0 B,,Transaction,
1,311,0:02.643.073,200 ns,0 B,,   MOSI,
1,312,0:02.643.073,200 ns,0 B,,   MISO,
0,313,0:02.643.073,200 ns,0 B,,Transaction,
1,314,0:02.643.073,200 ns,0 B,,   MOSI,
1,315,0:02.643.073,200 ns,0 B,,   MISO,
0,316,0:02.643.074,100 ns,0 B,,Transaction,
1,317,0:02.643.074,100 ns,0 B,,   MOSI,
1,318,0:02.643.074,100 ns,0 B,,   MISO,
0,319,0:02.643.075,100 ns,0 B,,Transaction,
1,320,0:02.643.075,100 ns,0 B,,   MOSI,
1,321,0:02.643.075,100 ns,0 B,,   MISO,
0,322,0:02.643.075,200 ns,0 B,,Transaction,
1,323,0:02.643.075,200 ns,0 B,,   MOSI,
1,324,0:02.643.075,200 ns,0 B,,   MISO,
0,325,0:02.643.076,300 ns,0 B,,Transaction,
1,326,0:02.643.076,300 ns,0 B,,   MOSI,
1,327,0:02.643.076,300 ns,0 B,,   MISO,
0,328,0:02.643.077,200 ns,0 B,,Transaction,
1,329,0:02.643.077,200 ns,0 B,,   MOSI,
1,330,0:02.643.077,200 ns,0 B,,   MISO,
0,331,0:02.643.078,200 ns,0 B,,Transaction,
1,332,0:02.643.078,200 ns,0 B,,   MOSI,
1,333,0:02.643.078,200 ns,0 B,,   MISO,
