# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,212,0:05.162.551,257.200 us,5 B,,   MOSI,01 42 00 00 00
1,213,0:05.162.551,257.200 us,5 B,,   MISO,FF 41 5A FF FF
0,214,0:05.179.234,255.900 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,215,0:05.179.234,255.900 us,5 B,,   MOSI,01 42 00 00 00
1,216,0:05.179.234,255.900 us,5 B,,   MISO,FF 41 5A FF FF
0,217,0:05.195.921,256.100 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,218,0:05.195.921,256.100 us,5 B,,   MOSI,01 42 00 00 00
1,219,0:05.195.921,256.100 us,5 B,,   MISO,FF 41 5A FF FF
0,220,0:05.212.608,256.700 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,221,0:05.212.608,256.700 us,5 B,,   MOSI,01 42 00 00 00
1,222,0:05.212.608,256.700 us,5 B,,   MISO,FF 41 5A FF FF
0,223,0:05.229.291,256.300 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,224,0:05.229.291,256.300 us,5 B,,   MOSI,01 42 00 00 00
1,225,0:05.229.291,256.300 us,5 B,,   MISO,FF 41 5A FF FF
0,226,0:05.245.980,257.000 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,227,0:05.245.980,257.000 us,5 B,,   MOSI,01 42 00 00 00
1,228,0:05.245.980,257.000 us,5 B,,   MISO,FF 41 5A FF FF
0,229,0:05.262.662,255.500 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,230,0:05.262.662,255.500 us,5 B,,   MOSI,01 42 00 00 00
1,231,0:05.262.662,255.500 us,5 B,,   MISO,FF 41 5A FF FF
0,232,0:05.279.346,255.500 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,233,0:05.279.346,255.500 us,5 B,,   MOSI,01 42 00 00 00
1,234,0:05.279.346,255.500 us,5 B,,   MISO,FF 41 5A FF FF
0,235,0:05.296.034,257.100 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,236,0:05.296.034,257.100 us,5 B,,   MOSI,01 42 00 00 00
1,237,0:05.296.034,257.100 us,5 B,,   MISO,FF 41 5A FF FF
0,238,0:05.312.718,256.700 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,239,0:05.312.718,256.700 us,5 B,,   MOSI,01 42 00 00 00
1,240,0:05.312.718,256.700 us,5 B,,   MISO,FF 41 5A FF FF
0,241,0:05.329.405,256.300 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,242,0:05.329.405,256.300 us,5 B,,   MOSI,01 42 00 00 00
1,243,0:05.329.405,256.300 us,5 B,,   MISO,FF 41 5A FF FF
