# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
0,0,0:00.000.000,,,,Capture started,[12/13/10 23:16:20]
1,158,0:03.441.564,1.442.800 ms,9 B,,   MOSI,01 40 00 FC 02 00 00 00 00
1,159,0:03.441.564,1.442.800 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,160,0:03.457.569,1.442.700 ms,9 B,,Transaction,01FF 40F3 005A FB00 0200 00FF 0000 0000 00FF
1,161,0:03.457.569,1.442.700 ms,9 B,,   MOSI,01 40 00 FB 02 00 00 00 00
1,162,0:03.457.569,1.442.700 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,163,0:03.473.574,1.442.800 ms,9 B,,Transaction,01FF 40F3 005A FA00 0200 00FF 0000 0000 00FF
1,164,0:03.473.574,1.442.800 ms,9 B,,   MOSI,01 40 00 FA 02 00 00 00 00
1,165,0:03.473.574,1.442.800 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,166,0:03.489.580,1.442.900 ms,9 B,,Transaction,01FF 40F3 005A F900 0200 00FF 0000 0000 00FF
1,167,0:03.489.580,1.442.900 ms,9 B,,   MOSI,01 40 00 F9 02 00 00 00 00
1,168,0:03.489.580,1.442.900 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,169,0:03.505.585,1.443.000 ms,9 B,,Transaction,01FF 40F3 005A F800 0200 00FF 0000 0000 00FF
1,170,0:03.505.585,1.443.000 ms,9 B,,   MOSI,01 40 00 F8 02 00 00 00 00
1,171,0:03.505.585,1.443.000 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,172,0:03.521.590,1.442.700 ms,9 B,,Transaction,01FF 40F3 005A F700 0200 00FF 0000 0000 00FF
1,173,0:03.521.590,1.442.700 ms,9 B,,   MOSI,01 40 00 F7 02 00 00 00 00
1,174,0:03.521.590,1.442.700 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,175,0:03.537.596,1.442.900 ms,9 B,,Transaction,01FF 40F3 005A F600 0200 00FF 0000 0000 00FF
1,176,0:03.537.596,1.442.900 ms,9 B,,   MOSI,01 40 00 F6 02 00 00 00 00
1,177,0:03.537.596,1.442.900 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,178,0:03.553.601,1.442.800 ms,9 B,,Transaction,01FF 40F3 005A F500 0200 00FF 0000 0000 00FF
1,179,0:03.553.601,1.442.800 ms,9 B,,   MOSI,01 40 00 F5 02 00 00 00 00
1,180,0:03.553.601,1.442.800 ms,9 B,,   MISO,FF F3 5A 00 00 FF 00 00 FF
0,181,0:03.569.606,1.450.000 ms,9 B,,Transaction,01FF 43F3 005A 0000 5A00 5A00 5A00 5A00 5A00
1,182,0:03.569.606,1.450.000 ms,9 B,,   MOSI,01 43 00 00 5A 5A 5A 5A 5A
1,183,0:03.569.606,1.450.000 ms,9 B,,   MISO,FF F3 5A 00 00 00 00 00 00
0,184,0:03.585.611,1.940.600 ms,21 B,,Transaction,01FF 4379 005A 01FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,185,0:03.585.611,1.940.600 ms,21 B,,   MOSI,01 43 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,186,0:03.585.611,1.940.600 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,187,0:03.602.618,1.448.300 ms,9 B,,Transaction,01FF 4DF3 005A 0000 0101 FFFF FFFF FFFF FFFF
1,188,0:03.602.618,1.448.300 ms,9 B,,   MOSI,01 4D 00 00 01 FF FF FF FF
1,189,0:03.602.618,1.448.300 ms,9 B,,   MISO,FF F3 5A 00 01 FF FF FF FF
0,190,0:03.618.629,1.422.200 ms,9 B,,Transaction,01FF 43F3 005A 0000 5A00 5A00 5A00 5A00 5A00
1,191,0:03.618.629,1.422.200 ms,9 B,,   MOSI,01 43 00 00 5A 5A 5A 5A 5A
1,192,0:03.618.629,1.422.200 ms,9 B,,   MISO,FF F3 5A 00 00 00 00 00 00
0,193,0:03.634.629,2.054.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,194,0:03.634.629,2.054.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,195,0:03.634.629,2.054.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,196,0:03.651.640,2.055.100 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,197,0:03.651.640,2.055.100 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,198,0:03.651.640,2.055.100 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,199,0:03.669.643,2.054.800 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,200,0:03.669.643,2.054.800 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,201,0:03.669.643,2.054.800 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,202,0:03.686.654,2.054.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,203,0:03.686.654,2.054.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,204,0:03.686.654,2.054.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,205,0:03.704.657,2.055.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,206,0:03.704.657,2.055.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,207,0:03.704.657,2.055.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,208,0:03.721.661,2.055.400 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,209,0:03.721.661,2.055.400 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,210,0:03.721.661,2.055.400 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,211,0:03.738.672,2.054.500 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,212,0:03.738.672,2.054.500 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,213,0:03.738.672,2.054.500 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,214,0:03.755.675,2.055.600 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,215,0:03.755.675,2.055.600 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,216,0:03.755.675,2.055.600 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,217,0:03.772.679,2.055.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,218,0:03.772.679,2.055.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,219,0:03.772.679,2.055.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,220,0:03.789.691,2.054.700 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,221,0:03.789.691,2.054.700 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,222,0:03.789.691,2.054.700 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,223,0:03.806.694,2.055.600 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,224,0:03.806.694,2.055.600 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,225,0:03.806.694,2.055.600 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,226,0:03.823.698,2.055.700 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,227,0:03.823.698,2.055.700 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,228,0:03.823.698,2.055.700 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,229,0:03.840.709,2.054.400 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,230,0:03.840.709,2.054.400 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,231,0:03.840.709,2.054.400 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,232,0:03.857.712,2.055.700 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,233,0:03.857.712,2.055.700 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,234,0:03.857.712,2.055.700 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,235,0:03.874.716,2.054.200 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,236,0:03.874.716,2.054.200 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,237,0:03.874.716,2.054.200 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,238,0:03.891.727,2.054.800 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,239,0:03.891.727,2.054.800 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,240,0:03.891.727,2.054.800 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,241,0:03.908.730,2.054.500 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,242,0:03.908.730,2.054.500 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,243,0:03.908.730,2.054.500 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,244,0:03.925.741,2.055.100 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,245,0:03.925.741,2.055.100 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,246,0:03.925.741,2.055.100 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,247,0:03.942.744,2.054.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,248,0:03.942.744,2.054.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,249,0:03.942.744,2.054.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,250,0:03.960.755,2.055.300 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,251,0:03.960.755,2.055.300 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,252,0:03.960.755,2.055.300 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,253,0:03.977.758,2.054.500 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,254,0:03.977.758,2.054.500 ms,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,255,0:03.977.758,2.054.500 ms,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,256,0:03.994.761,2.054.600 ms,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
